Round,WallTimeSec,MeanClientExecSec,MaxClientExecSec
366,7.783607244491577,4.915430545806885,7.778925180435181
367,7.888369560241699,5.09555287361145,7.883385181427002
368,7.623235464096069,4.801897048950195,7.61909818649292
369,6.894241809844971,4.194043302536011,6.89017128944397
370,32.75450682640076,4.504127168655396,7.3276283740997314
371,8.880372047424316,5.857404184341431,8.875012636184692
372,7.122684955596924,4.411995840072632,7.118556022644043
373,6.8976476192474365,4.1465435981750485,6.893484830856323
374,7.190685749053955,4.4481401443481445,7.185640096664429
375,7.373668909072876,4.451618909835815,7.368873119354248
376,7.380617380142212,4.575479555130005,7.377602815628052
377,7.158619165420532,4.331167268753052,7.155603408813477
378,7.145288944244385,4.296400117874145,7.140146255493164
379,7.345832824707031,4.5095641136169435,7.341561794281006
380,30.959285974502563,4.335431718826294,7.020704984664917
381,7.940983533859253,5.155516910552978,7.93569278717041
382,7.243467330932617,4.416624450683594,7.237522602081299
383,7.449037075042725,4.551664590835571,7.44397497177124
384,7.042027235031128,4.25917763710022,7.037407398223877
385,6.993915557861328,4.187796783447266,6.989341974258423
386,7.442267179489136,4.553694820404052,7.43863320350647
387,7.108264923095703,4.397191905975342,7.1036646366119385
388,7.7958984375,5.067084121704101,7.79294228553772
389,7.047261953353882,4.276252269744873,7.043654203414917
390,31.10363245010376,5.284400892257691,8.216161489486694
391,7.170553922653198,4.370240497589111,7.167560338973999
392,6.897718191146851,4.201395559310913,6.893612384796143
393,7.029757022857666,4.300068330764771,7.025242328643799
394,8.230536460876465,5.404315185546875,8.22721815109253
395,7.812541246414185,4.918944835662842,7.808427095413208
396,7.1900928020477295,4.487310981750488,7.185547113418579
397,7.56317925453186,4.733680677413941,7.559557676315308
398,7.387819766998291,4.493961954116822,7.384171724319458
399,6.817153453826904,4.122041082382202,6.811629056930542
400,30.718310594558716,4.341242504119873,7.072307825088501
401,7.40826153755188,4.699184608459473,7.402163028717041
402,7.770089864730835,4.922635316848755,7.764984846115112
403,7.01003885269165,4.328654766082764,7.00597071647644
404,7.889701843261719,5.176569414138794,7.885157346725464
405,7.266164064407349,4.450835561752319,7.261546611785889
406,7.071452856063843,4.243349313735962,7.066442966461182
407,7.462733268737793,4.626304292678833,7.458112001419067
408,7.041344881057739,4.213784074783325,7.036223411560059
409,7.570064306259155,4.708965682983399,7.565095663070679
410,30.159350156784058,4.5057432651519775,7.311995506286621
411,7.050285816192627,4.243874979019165,7.048511743545532
412,7.105515956878662,4.361755275726319,7.1006999015808105
413,7.69280743598938,4.563616943359375,7.689768075942993
414,7.0823352336883545,4.240938329696656,7.079790115356445
415,7.1086437702178955,4.2303839206695555,7.105750799179077
416,7.752570390701294,4.872461986541748,7.74886155128479
417,7.4681077003479,4.638377285003662,7.462542772293091
418,7.502129554748535,4.635753917694092,7.496929407119751
419,6.999185085296631,4.233897018432617,6.996248960494995
420,32.21299982070923,4.50338077545166,7.279552459716797
421,6.9640889167785645,4.241061973571777,6.958875894546509
422,7.497966527938843,4.717427015304565,7.492748737335205
423,7.281858682632446,4.443032932281494,7.277297019958496
424,6.846978425979614,4.1477052688598635,6.8440282344818115
425,7.507168769836426,4.654632043838501,7.502597808837891
426,7.570780515670776,4.703491592407227,7.56568455696106
427,7.096678018569946,4.296496725082397,7.09257435798645
428,7.187762260437012,4.341148948669433,7.1825971603393555
429,7.29024338722229,4.51157808303833,7.28719162940979
430,30.067848920822144,4.646558094024658,7.335481643676758
431,7.480357885360718,4.434767532348633,7.475464105606079
432,7.355331182479858,4.633432483673095,7.351686716079712
433,7.527656078338623,4.706522130966187,7.5237250328063965
434,7.085991382598877,4.288382816314697,7.080970764160156
435,7.434974431991577,4.645912122726441,7.430401563644409
436,7.28856348991394,4.496968984603882,7.283468723297119
437,6.957041025161743,4.150367307662964,6.95183801651001
438,7.014437198638916,4.204507493972779,7.010105609893799
439,7.263246774673462,4.479471731185913,7.2599828243255615
440,31.430121183395386,4.670391607284546,7.5280115604400635
441,7.242740154266357,4.495942831039429,7.237385988235474
442,7.2628419399261475,4.507252311706543,7.257431983947754
443,7.077242136001587,4.297300243377686,7.072798013687134
444,7.934289455413818,4.6923318862915036,7.93135142326355
445,7.045670509338379,4.319297838211059,7.042041063308716
446,7.178072214126587,4.410745477676391,7.175124168395996
447,7.233859539031982,4.202219772338867,7.22871994972229
448,7.741987228393555,4.937768077850341,7.737863302230835
449,7.457448720932007,4.665235757827759,7.4523890018463135
450,30.840386152267456,4.094551086425781,6.899569988250732
451,7.4462292194366455,4.566788053512573,7.441381454467773
452,7.856940746307373,5.052968549728393,7.853284120559692
453,6.958716869354248,4.275984191894532,6.954632759094238
454,7.13214111328125,4.286518812179565,7.127991676330566
455,7.085442066192627,4.353989791870117,7.081838130950928
456,7.083075046539307,4.2802835464477536,7.0790016651153564
457,7.256877899169922,4.481741046905517,7.2532429695129395
458,7.94900369644165,5.030812978744507,7.944447994232178
459,7.541754961013794,4.429752969741822,7.53670859336853
460,30.283597469329834,4.2141807079315186,7.0847718715667725
461,7.380000352859497,4.48033299446106,7.375058650970459
462,7.312679290771484,4.563418769836426,7.308147668838501
463,7.46079421043396,4.600243997573853,7.456713914871216
464,7.119141578674316,4.29679799079895,7.115532636642456
465,7.438835144042969,4.651468753814697,7.4354517459869385
466,7.191761493682861,4.494765424728394,7.186275959014893
467,8.068831205368042,5.260896635055542,8.06349229812622
468,7.957118272781372,5.172252941131592,7.953491449356079
469,7.035221576690674,4.202043914794922,7.0306077003479
470,31.26772141456604,4.175915384292603,6.914275646209717
471,7.378235340118408,4.623754692077637,7.374517917633057
472,7.356108665466309,4.598283958435059,7.351537466049194
473,7.289626598358154,4.545127630233765,7.284868478775024
474,8.603036880493164,5.501489067077637,8.599128007888794
475,8.337137460708618,5.325674295425415,8.332154035568237
476,7.746603012084961,4.8896252632141115,7.742460489273071
477,7.585605144500732,4.797983455657959,7.580240726470947
478,7.996133089065552,5.151082944869995,7.992251873016357
479,7.265107870101929,4.517776966094971,7.259835720062256
480,30.71809196472168,4.497062301635742,7.2199273109436035
481,7.08473539352417,4.276690053939819,7.079817533493042
482,7.015889883041382,4.286403751373291,7.010801076889038
483,7.533599376678467,4.614132833480835,7.528997182846069
484,7.145705223083496,4.355732393264771,7.142081260681152
485,7.51045036315918,4.770547103881836,7.5067973136901855
486,6.907486915588379,4.149235343933105,6.900923490524292
487,7.300348997116089,4.472523736953735,7.297327995300293
488,7.2983644008636475,4.295928478240967,7.294247388839722
489,7.45949125289917,4.570523834228515,7.454895973205566
490,31.32759118080139,4.3546411991119385,7.103706359863281
491,7.14159893989563,4.401048088073731,7.137214660644531
492,7.129661321640015,4.278148221969604,7.12670373916626
493,7.37535834312439,4.38481125831604,7.3703553676605225
494,7.111294507980347,4.310348606109619,7.107650518417358
495,7.323644161224365,4.6110724925994875,7.320582628250122
496,7.175404071807861,4.412765026092529,7.171747922897339
497,7.547593355178833,4.733608198165894,7.5429840087890625
498,7.504814386367798,4.759546566009521,7.4997453689575195
499,7.304444789886475,4.489772891998291,7.299412250518799
500,30.330307722091675,4.120751094818115,6.832994222640991
501,7.264641523361206,4.494696092605591,7.259292125701904
502,7.5882768630981445,4.886479663848877,7.584630012512207
503,7.666466236114502,4.7203937530517575,7.66347861289978
504,7.751061201095581,4.891115617752075,7.74601411819458
505,6.863036632537842,4.099854040145874,6.858410596847534
506,6.99729061126709,4.197700500488281,6.991736650466919
507,7.20219874382019,4.404812145233154,7.198610067367554
508,7.305549621582031,4.358864498138428,7.302573204040527
509,7.347912073135376,4.540730953216553,7.342209100723267
510,30.85918140411377,4.217244005203247,6.957594633102417
511,7.7903993129730225,4.794148778915405,7.78614354133606
512,7.732531785964966,4.793766450881958,7.728057146072388
513,6.943382978439331,4.127657222747803,6.938473224639893
514,7.170189380645752,4.232614135742187,7.1672203540802
515,7.341848134994507,4.532111024856567,7.337280988693237
516,7.087977170944214,4.338931512832642,7.085022926330566
517,7.62581992149353,4.840841293334961,7.6212263107299805
518,8.171197652816772,5.410678148269653,8.16705060005188
519,7.568115711212158,4.576964282989502,7.564005374908447
520,29.93370032310486,4.4183073997497555,7.277611494064331
521,7.713238000869751,4.92819242477417,7.708387613296509
522,7.150121212005615,4.281283187866211,7.147430658340454
523,7.261189699172974,4.5027416229248045,7.256284475326538
524,7.5304038524627686,4.710704612731933,7.526443958282471
525,7.232140064239502,4.506407451629639,7.2275331020355225
526,6.970602035522461,4.242721509933472,6.96651291847229
527,7.791637182235718,4.9521105766296385,7.788685083389282
528,7.118870496749878,4.266327857971191,7.114917755126953
529,7.135761022567749,4.354815292358398,7.1321632862091064
